Case_ID,Activity,Resource,Complete_Timestamp,case_IDofConceptCase,case_Includes_subCases,case_Responsible_actor,case_SUMleges,case_caseProcedure,case_caseStatus,case_case_type,case_landRegisterID,case_last_phase,case_parts,case_requestComplete,case_termName,action_code,activityNameEN,activityNameNL,concept_name,dateFinished,dateStop,dueDate,lifecycle_transition,monitoringResource,planned,question,Weekday,Anomaly
5,34,11,12868,5,3,10,96,3,2,1,58,8,5,2,2,34,43,201,34,822,1,1767,1,3,16687,271,4,1
5,41,11,12868,5,3,10,96,3,2,1,58,8,5,2,2,41,44,206,41,822,1,1767,1,3,16689,271,4,1
5,42,11,12868,5,3,10,96,3,2,1,58,8,5,2,2,42,189,210,42,822,1,1767,1,3,16688,269,4,1
5,162,11,12868,5,3,10,96,3,2,1,58,8,5,2,2,162,108,104,162,822,1,1582,1,3,16684,271,4,1
5,174,11,12868,5,3,10,96,3,2,1,58,8,5,2,2,174,192,232,174,822,1,1767,1,3,16685,277,4,1
5,28,11,12869,5,3,10,96,3,2,1,58,8,5,2,2,28,84,175,28,822,1,1767,1,3,16684,269,4,1
5,45,5,12931,5,3,10,96,3,2,1,58,8,5,2,2,45,45,99,45,1033,1,1767,1,3,16688,271,3,1
5,53,5,12931,5,3,10,96,3,2,1,58,8,5,2,2,53,169,200,53,1033,1,1767,1,3,17366,277,3,1
5,54,5,12931,5,3,10,96,3,2,1,58,8,5,2,2,54,222,8,54,1033,1,1767,1,3,17367,269,3,1
5,113,5,12950,5,3,10,96,3,2,1,58,8,5,2,2,113,182,221,113,1156,1,1767,1,3,17702,269,1,1
5,114,5,12950,5,3,10,96,3,2,1,58,8,5,2,2,114,210,156,114,1156,1,1767,1,3,17703,269,1,1
5,130,5,12950,5,3,10,96,3,2,1,58,8,5,2,2,130,88,169,130,1160,1,1767,1,3,17720,269,1,1
5,131,5,12950,5,3,10,96,3,2,1,58,8,5,2,2,131,224,159,131,1160,1,1767,1,3,17721,269,1,1
5,61,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,61,141,110,61,1156,1,1767,1,3,17686,269,3,1
5,65,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,65,206,75,65,1156,1,1767,1,3,17686,271,3,1
5,72,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,72,259,50,72,1156,1,1767,1,3,17687,269,3,1
5,73,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,73,22,97,73,1156,1,1767,1,3,17688,269,3,1
5,78,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,78,169,200,78,1156,1,1767,1,3,17689,277,3,1
5,80,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,80,222,8,80,1156,1,1767,1,3,17690,269,3,1
5,81,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,81,43,201,81,1156,1,1767,1,3,17690,271,3,1
5,84,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,84,17,147,84,1156,1,1767,1,3,17692,269,3,1
5,85,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,85,138,114,85,1156,1,1767,1,3,17693,269,3,1
5,86,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,86,114,258,86,1156,1,1767,1,3,17694,271,3,1
5,93,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,93,16,53,93,1156,1,1767,1,3,17695,271,3,1
5,109,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,109,18,244,109,1156,1,1767,1,3,17698,271,3,1
5,110,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,110,54,20,110,1156,1,1767,1,3,17699,269,3,1
5,111,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,111,218,163,111,1156,1,1767,1,3,17700,269,3,1
5,112,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,112,60,66,112,1156,1,1767,1,3,17701,277,3,1
5,237,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,237,193,25,237,1156,1,1767,1,3,17367,277,3,1
5,274,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,274,14,36,274,1156,1,1767,1,3,17691,271,3,1
5,311,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,311,244,15,311,1156,1,1767,1,3,17696,271,3,1
5,353,5,12952,5,3,10,96,3,2,1,58,8,5,2,2,353,27,83,353,1156,1,1767,1,3,17697,271,3,1
5,115,5,12953,5,3,10,96,3,2,1,58,8,5,2,2,115,112,142,115,1160,1,1767,1,3,17704,269,4,1
5,125,5,12953,5,3,10,96,3,2,1,58,8,5,2,2,125,151,119,125,1160,1,1767,1,3,17707,269,4,1
5,126,5,12953,5,3,10,96,3,2,1,58,8,5,2,2,126,185,215,126,1160,1,1767,1,3,17707,263,4,1
5,128,5,12953,5,3,10,96,3,2,1,58,8,5,2,2,128,50,39,128,1160,1,1767,1,3,17708,277,4,1
5,129,5,12953,5,3,10,96,3,2,1,58,8,5,2,2,129,251,31,129,1160,1,1767,1,3,17709,269,4,1
5,132,5,12953,5,3,10,96,3,2,1,58,8,5,2,2,132,88,169,132,1160,1,1767,1,3,17722,269,4,1
5,133,5,12953,5,3,10,96,3,2,1,58,8,5,2,2,133,87,167,133,1160,1,1767,1,3,17723,269,4,1
5,134,5,12953,5,3,10,96,3,2,1,58,8,5,2,2,134,149,117,134,1160,1,1767,1,3,17723,269,4,1
5,142,5,12953,5,3,10,96,3,2,1,58,8,5,2,2,142,42,82,142,1160,1,1767,1,3,17707,269,4,1
6,23,20,12870,6,3,16,143,3,2,1,1,6,22,1,2,23,187,209,23,897,1,1583,1,18,16752,269,5,1
6,24,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,24,4,6,24,897,1,1767,1,3,16935,271,4,1
6,25,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,25,140,109,25,897,1,1767,1,3,16935,269,4,1
6,26,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,26,201,249,26,897,1,1767,1,3,16936,277,4,1
6,27,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,27,201,249,27,897,1,1767,1,3,16937,269,4,1
6,33,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,33,222,8,33,897,1,1767,1,3,16940,269,4,1
6,34,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,34,43,201,34,897,1,1767,1,3,16941,271,4,1
6,41,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,41,44,206,41,897,1,1767,1,3,16944,271,4,1
6,42,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,42,189,210,42,897,1,1767,1,3,16942,269,4,1
6,45,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,45,45,99,45,897,1,1767,1,3,16942,271,4,1
6,162,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,162,108,104,162,897,1,1593,1,3,16938,271,4,1
6,174,20,12893,6,3,16,143,3,2,1,1,6,22,1,2,174,192,232,174,897,1,1767,1,3,16939,277,4,1
6,28,20,12896,6,3,16,143,3,2,1,1,6,22,1,2,28,84,175,28,897,1,1767,1,3,16938,269,4,1
6,53,5,12934,6,3,16,143,3,2,1,1,6,22,1,2,53,169,200,53,1046,1,1767,1,3,16943,271,5,1
6,237,5,12934,6,3,16,143,3,2,1,1,6,22,1,2,237,193,25,237,1046,1,1767,1,3,17384,271,5,1
6,238,5,12934,6,3,16,143,3,2,1,1,6,22,1,2,238,247,239,238,1046,1,1767,1,3,17385,263,5,1
6,239,5,12934,6,3,16,143,3,2,1,1,6,22,1,2,239,39,78,239,1046,1,1767,1,3,17386,277,5,1
6,241,5,12934,6,3,16,143,3,2,1,1,6,22,1,2,241,99,179,241,1065,1,1767,1,3,17454,269,5,1
6,240,5,12937,6,3,16,143,3,2,1,1,6,22,1,2,240,200,199,240,1065,1,1767,1,3,17387,269,2,1
6,242,5,12937,6,3,16,143,3,2,1,1,6,22,1,2,242,143,111,242,1065,1,1767,1,3,17455,269,2,1
6,243,5,12944,6,3,16,143,3,2,1,1,6,22,1,2,243,177,27,243,1124,1,1767,1,3,17456,277,3,1
6,244,5,12950,6,3,16,143,3,2,1,1,6,22,1,2,244,83,230,244,1149,1,1767,1,3,17595,252,1,1
6,245,5,12950,6,3,16,143,3,2,1,1,6,22,1,2,245,137,112,245,1149,1,1767,1,3,17634,269,1,1
6,60,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,60,2,4,60,1183,1,1767,1,3,17812,271,1,1
6,61,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,61,141,110,61,1183,1,1767,1,3,17814,269,1,1
6,64,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,64,170,203,64,1183,1,1767,1,3,17814,271,1,1
6,65,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,65,206,75,65,1183,1,1767,1,3,17815,271,1,1
6,72,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,72,259,50,72,1183,1,1767,1,3,17816,269,1,1
6,73,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,73,22,97,73,1183,1,1767,1,3,17817,269,1,1
6,78,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,78,169,200,78,1183,1,1767,1,3,17818,271,1,1
6,84,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,84,17,147,84,1183,1,1767,1,3,17820,269,1,1
6,85,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,85,138,114,85,1183,1,1767,1,3,17821,269,1,1
6,86,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,86,114,258,86,1183,1,1767,1,3,17821,271,1,1
6,93,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,93,16,53,93,1183,1,1767,1,3,17822,271,1,1
6,237,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,237,193,25,237,1183,1,1767,1,3,17813,277,1,1
6,247,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,247,202,69,247,1183,1,1767,1,3,17635,271,1,1
6,274,5,12958,6,3,16,143,3,2,1,1,6,22,1,2,274,14,36,274,1183,1,1767,1,3,17819,271,1,1
6,173,5,12962,6,3,16,143,3,2,1,1,6,22,1,2,173,33,42,173,1193,1,1767,1,3,17836,271,3,1
6,198,5,12962,6,3,16,143,3,2,1,1,6,22,1,2,198,104,248,198,1193,1,1767,1,3,17827,277,3,1
6,199,5,12962,6,3,16,143,3,2,1,1,6,22,1,2,199,184,214,199,1193,1,1767,1,3,17828,263,3,1
6,203,5,12962,6,3,16,143,3,2,1,1,6,22,1,2,203,52,21,203,1193,1,1767,1,3,17829,269,3,1
6,204,5,12962,6,3,16,143,3,2,1,1,6,22,1,2,204,218,163,204,1193,1,1767,1,3,17830,269,3,1
6,205,5,12962,6,3,16,143,3,2,1,1,6,22,1,2,205,60,66,205,1193,1,1767,1,3,17831,277,3,1
6,207,5,12962,6,3,16,143,3,2,1,1,6,22,1,2,207,225,162,207,1193,1,1767,1,3,17833,269,3,1
6,208,5,12962,6,3,16,143,3,2,1,1,6,22,1,2,208,35,143,208,1193,1,1767,1,3,17834,269,3,1
6,211,5,12962,6,3,16,143,3,2,1,1,6,22,1,2,211,161,136,211,1193,1,1767,1,3,17835,269,3,1
6,218,5,12962,6,3,16,143,3,2,1,1,6,22,1,2,218,97,250,218,1193,1,1767,1,3,17839,269,3,1
6,206,5,12963,6,3,16,143,3,2,1,1,6,22,1,2,206,74,223,206,1193,1,1767,1,3,17832,269,3,1
6,216,5,12964,6,3,16,143,3,2,1,1,6,22,1,2,216,90,170,216,1193,1,1767,1,3,17837,269,4,1
6,217,5,12964,6,3,16,143,3,2,1,1,6,22,1,2,217,225,162,217,1193,1,1767,1,3,17838,269,4,1
6,109,5,13000,6,3,16,143,3,2,1,1,6,22,1,2,109,18,244,109,1323,1,1767,1,3,18145,271,4,1
6,110,5,13000,6,3,16,143,3,2,1,1,6,22,1,2,110,54,20,110,1323,1,1767,1,3,18146,269,4,1
6,111,5,13000,6,3,16,143,3,2,1,1,6,22,1,2,111,218,163,111,1323,1,1767,1,3,18147,269,4,1
6,112,5,13000,6,3,16,143,3,2,1,1,6,22,1,2,112,60,66,112,1323,1,1767,1,3,18148,271,4,1
6,115,5,13000,6,3,16,143,3,2,1,1,6,22,1,2,115,112,142,115,1323,1,1767,1,3,18149,269,4,1
6,118,5,13000,6,3,16,143,3,2,1,1,6,22,1,2,118,241,62,118,1323,1,1767,1,3,18150,271,4,1
6,124,5,13000,6,3,16,143,3,2,1,1,6,22,1,2,124,148,116,124,1323,1,1767,1,3,18151,269,4,1
6,311,5,13000,6,3,16,143,3,2,1,1,6,22,1,2,311,244,15,311,1323,1,1767,1,3,17823,271,4,1
6,353,5,13000,6,3,16,143,3,2,1,1,6,22,1,2,353,27,83,353,1323,1,1767,1,3,18144,271,4,1
6,116,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,116,179,222,116,1355,1,1767,1,3,18151,269,2,1
6,117,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,117,210,156,117,1355,1,1767,1,3,18196,269,2,1
6,125,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,125,151,119,125,1355,1,1767,1,3,18197,269,2,1
6,126,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,126,185,215,126,1355,1,1767,1,3,18198,263,2,1
6,128,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,128,50,39,128,1355,1,1767,1,3,18199,277,2,1
6,129,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,129,251,31,129,1355,1,1767,1,3,18200,269,2,1
6,131,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,131,224,159,131,1355,1,1767,1,3,18202,269,2,1
6,132,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,132,88,169,132,1355,1,1767,1,3,18203,269,2,1
6,133,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,133,87,167,133,1355,1,1767,1,3,18203,269,2,1
6,134,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,134,149,117,134,1355,1,1767,1,3,18204,269,2,1
6,142,5,13004,6,3,16,143,3,2,1,1,6,22,1,2,142,42,82,142,1355,1,1767,1,3,18198,269,2,1
6,130,5,13006,6,3,16,143,3,2,1,1,6,22,1,2,130,88,169,130,1355,1,1767,1,3,18201,269,2,1
7,23,20,12868,7,3,10,242,3,2,1,71,6,5,1,2,23,187,209,23,897,1,1590,1,3,16924,269,4,1
7,24,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,24,4,6,24,897,1,1767,1,3,16925,271,4,1
7,25,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,25,140,109,25,897,1,1767,1,3,16926,269,4,1
7,26,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,26,201,249,26,897,1,1767,1,3,16926,277,4,1
7,27,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,27,201,249,27,897,1,1767,1,3,16927,269,4,1
7,33,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,33,222,8,33,897,1,1767,1,3,16930,269,4,1
7,34,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,34,43,201,34,897,1,1767,1,3,16930,271,4,1
7,38,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,38,172,208,38,897,1,1767,1,3,16931,277,4,1
7,41,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,41,44,206,41,897,1,1767,1,3,16934,271,4,1
7,42,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,42,189,210,42,897,1,1767,1,3,16932,269,4,1
7,45,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,45,45,99,45,897,1,1767,1,3,16932,271,4,1
7,162,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,162,108,104,162,897,1,1592,1,3,16928,271,4,1
7,174,20,12893,7,3,10,242,3,2,1,71,6,5,1,2,174,192,232,174,897,1,1767,1,3,16929,277,4,1
7,28,20,12895,7,3,10,242,3,2,1,71,6,5,1,2,28,84,175,28,897,1,1767,1,3,16928,269,4,1
7,53,5,12924,7,3,10,242,3,2,1,71,6,5,1,2,53,169,200,53,999,1,1767,1,3,16933,271,3,1
7,237,5,12924,7,3,10,242,3,2,1,71,6,5,1,2,237,193,25,237,999,1,1767,1,3,17292,271,3,1
7,238,5,12924,7,3,10,242,3,2,1,71,6,5,1,2,238,247,239,238,999,1,1767,1,3,17293,263,3,1
7,239,5,12924,7,3,10,242,3,2,1,71,6,5,1,2,239,39,78,239,999,1,1767,1,3,17294,277,3,1
7,240,5,12927,7,3,10,242,3,2,1,71,6,5,1,2,240,200,199,240,1007,1,1767,1,3,17295,269,5,1
7,242,5,12927,7,3,10,242,3,2,1,71,6,5,1,2,242,143,111,242,1007,1,1767,1,3,17336,269,5,1
7,241,5,12929,7,3,10,242,3,2,1,71,6,5,1,2,241,99,179,241,1007,1,1767,1,3,17335,269,5,1
7,244,11,12930,7,3,10,242,3,2,1,71,6,5,1,2,244,83,230,244,1041,1,1767,1,3,17379,76,2,1
7,243,11,12932,7,3,10,242,3,2,1,71,6,5,1,2,243,177,27,243,1041,1,1767,1,3,17337,277,4,1
7,245,11,12932,7,3,10,242,3,2,1,71,6,5,1,2,245,137,112,245,1041,1,1767,1,3,17380,269,4,1
7,247,11,12932,7,3,10,242,3,2,1,71,6,5,1,2,247,202,69,247,1041,1,1767,1,3,17381,271,4,1
7,61,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,61,141,110,61,1082,1,1767,1,3,17465,269,5,1
7,64,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,64,170,203,64,1082,1,1767,1,3,17465,271,5,1
7,65,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,65,206,75,65,1082,1,1767,1,3,17466,271,5,1
7,71,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,71,46,96,71,1082,1,1767,1,3,17467,271,5,1
7,78,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,78,169,200,78,1082,1,1767,1,3,17468,271,5,1
7,85,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,85,138,114,85,1082,1,1767,1,3,17470,269,5,1
7,86,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,86,114,258,86,1082,1,1767,1,3,17470,271,5,1
7,93,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,93,16,53,93,1082,1,1767,1,3,17471,271,5,1
7,109,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,109,18,244,109,1082,1,1767,1,3,17474,271,5,1
7,110,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,110,54,20,110,1082,1,1767,1,3,17475,269,5,1
7,111,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,111,218,163,111,1082,1,1767,1,3,17476,269,5,1
7,112,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,112,60,66,112,1082,1,1767,1,3,17477,271,5,1
7,237,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,237,193,25,237,1082,1,1767,1,3,17382,277,5,1
7,274,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,274,14,36,274,1082,1,1767,1,3,17469,271,5,1
7,311,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,311,244,15,311,1082,1,1767,1,3,17472,271,5,1
7,353,5,12941,7,3,10,242,3,2,1,71,6,5,1,2,353,27,83,353,1082,1,1767,1,3,17473,271,5,1
7,115,5,12942,7,3,10,242,3,2,1,71,6,5,1,2,115,112,142,115,1114,1,1767,1,3,17478,269,1,1
7,118,5,12942,7,3,10,242,3,2,1,71,6,5,1,2,118,241,62,118,1114,1,1767,1,3,17503,271,1,1
7,124,5,12942,7,3,10,242,3,2,1,71,6,5,1,2,124,148,116,124,1114,1,1767,1,3,17504,269,1,1
7,125,15,12943,7,3,10,242,3,2,1,71,6,5,1,2,125,151,119,125,1116,1,1767,1,16,17547,269,2,1
7,126,15,12943,7,3,10,242,3,2,1,71,6,5,1,2,126,185,215,126,1116,1,1767,1,16,17547,263,2,1
7,128,15,12943,7,3,10,242,3,2,1,71,6,5,1,2,128,50,39,128,1116,1,1767,1,16,17548,277,2,1
7,129,15,12943,7,3,10,242,3,2,1,71,6,5,1,2,129,251,31,129,1116,1,1767,1,16,17549,269,2,1
7,132,15,12943,7,3,10,242,3,2,1,71,6,5,1,2,132,88,169,132,1116,1,1767,1,16,17552,269,2,1
7,133,15,12943,7,3,10,242,3,2,1,71,6,5,1,2,133,87,167,133,1116,1,1767,1,16,17552,269,2,1
7,134,15,12943,7,3,10,242,3,2,1,71,6,5,1,2,134,149,117,134,1116,1,1767,1,16,17553,269,2,1
7,116,15,12947,7,3,10,242,3,2,1,71,6,5,1,2,116,179,222,116,1116,1,1767,1,3,17505,269,4,1
7,117,15,12947,7,3,10,242,3,2,1,71,6,5,1,2,117,210,156,117,1116,1,1767,1,16,17546,269,4,1
7,130,15,12947,7,3,10,242,3,2,1,71,6,5,1,2,130,88,169,130,1116,1,1767,1,16,17550,269,4,1
7,131,15,12947,7,3,10,242,3,2,1,71,6,5,1,2,131,224,159,131,1116,1,1767,1,16,17551,269,4,1
8,23,11,12865,8,3,7,112,3,1,1,2,19,41,2,12,23,187,209,23,863,1,1584,1,14,16787,269,3,1
8,24,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,24,4,6,24,863,1,1767,1,7,16788,271,1,1
8,25,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,25,140,109,25,863,1,1767,1,7,16788,269,1,1
8,26,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,26,201,249,26,863,1,1767,1,7,16788,277,1,1
8,27,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,27,201,249,27,863,1,1767,1,7,16789,269,1,1
8,33,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,33,222,8,33,863,1,1767,1,7,16796,269,1,1
8,34,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,34,43,201,34,863,1,1767,1,7,16796,271,1,1
8,38,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,38,172,208,38,863,1,1767,1,7,16797,277,1,1
8,41,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,41,44,206,41,863,1,1767,1,7,16801,271,1,1
8,42,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,42,189,210,42,863,1,1767,1,7,16798,269,1,1
8,45,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,45,45,99,45,863,1,1767,1,7,16798,271,1,1
8,53,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,53,169,200,53,863,1,1767,1,7,16799,271,1,1
8,162,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,162,108,104,162,863,1,1588,1,7,16794,271,1,1
8,174,11,12884,8,3,7,112,3,1,1,2,19,41,2,12,174,192,232,174,863,1,1767,1,7,16795,277,1,1
8,28,11,12885,8,3,7,112,3,1,1,2,19,41,2,12,28,84,175,28,863,1,1767,1,7,16794,269,1,1
8,61,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,61,141,110,61,1629,1,1767,1,7,18623,269,1,1
8,65,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,65,206,75,65,1629,1,1767,1,7,18623,271,1,1
8,71,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,71,46,96,71,1629,1,1767,1,7,18624,271,1,1
8,78,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,78,169,200,78,1629,1,1767,1,7,18625,271,1,1
8,85,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,85,138,114,85,1629,1,1767,1,7,18627,269,1,1
8,86,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,86,114,258,86,1629,1,1767,1,7,18628,271,1,1
8,93,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,93,16,53,93,1629,1,1767,1,7,18629,271,1,1
8,109,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,109,18,244,109,1629,1,1767,1,7,18632,277,1,1
8,110,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,110,54,20,110,1629,1,1767,1,7,18633,269,1,1
8,111,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,111,218,163,111,1629,1,1767,1,7,18634,269,1,1
8,112,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,112,60,66,112,1629,1,1767,1,7,18635,277,1,1
8,114,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,114,210,156,114,1629,1,1767,1,7,18637,269,1,1
8,115,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,115,112,142,115,1629,1,1767,1,7,18638,269,1,1
8,125,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,125,151,119,125,1629,1,1767,1,7,18639,269,1,1
8,126,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,126,185,215,126,1629,1,1767,1,7,18639,263,1,1
8,128,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,128,50,39,128,1629,1,1767,1,7,18640,277,1,1
8,129,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,129,251,31,129,1629,1,1767,1,7,18641,269,1,1
8,130,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,130,88,169,130,1629,1,1767,1,7,18642,269,1,1
8,131,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,131,224,159,131,1629,1,1767,1,7,18643,269,1,1
8,132,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,132,88,169,132,1629,1,1767,1,7,18644,269,1,1
8,133,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,133,87,167,133,1629,1,1767,1,7,18644,269,1,1
8,134,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,134,149,117,134,1629,1,1767,1,7,18645,269,1,1
8,237,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,237,193,25,237,1629,1,1767,1,7,16800,277,1,1
8,274,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,274,14,36,274,1629,1,1767,1,7,18626,271,1,1
8,311,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,311,244,15,311,1629,1,1767,1,7,18630,271,1,1
8,353,13,13054,8,3,7,112,3,1,1,2,19,41,2,12,353,27,83,353,1629,1,1767,1,7,18631,271,1,1
8,113,13,13055,8,3,7,112,3,1,1,2,19,41,2,12,113,182,221,113,1629,1,1767,1,7,18636,269,1,1
8,21,11,13135,8,3,7,112,3,1,1,2,19,41,2,12,21,221,152,21,60,1,1767,1,9,20065,269,5,1
8,157,11,13135,8,3,7,112,3,1,1,2,19,41,2,12,157,183,212,157,60,1,1767,1,9,20066,269,5,1
8,1,11,13183,8,3,7,112,3,1,1,2,19,41,2,12,1,126,73,1,60,1,1767,1,7,18645,271,1,1
8,22,11,13183,8,3,7,112,3,1,1,2,19,41,2,12,22,147,120,22,60,1,1767,1,9,20066,269,1,1
8,154,11,13183,8,3,7,112,3,1,1,2,19,41,2,12,154,175,245,154,60,1,1767,1,9,20066,269,1,1
8,156,11,13183,8,3,7,112,3,1,1,2,19,41,2,12,156,175,245,156,60,1,1767,1,9,20066,269,1,1
8,158,11,13183,8,3,7,112,3,1,1,2,19,41,2,12,158,230,235,158,60,1,1767,1,9,20066,269,1,1
8,159,11,13183,8,3,7,112,3,1,1,2,19,41,2,12,159,142,138,159,60,1,1767,1,9,20067,269,1,1
8,160,11,13183,8,3,7,112,3,1,1,2,19,41,2,12,160,144,137,160,60,1,1767,1,9,20067,269,1,1
8,161,11,13183,8,3,7,112,3,1,1,2,19,41,2,12,161,21,261,161,60,1,1767,1,9,20067,269,1,1
9,23,20,12873,416,3,7,112,3,1,1,71,19,40,2,12,23,187,209,23,863,1,1585,1,3,16790,269,3,1
9,24,20,12884,416,3,7,112,3,1,1,71,19,40,2,12,24,4,6,24,863,1,1767,1,3,16791,271,1,1
9,25,20,12884,416,3,7,112,3,1,1,71,19,40,2,12,25,140,109,25,863,1,1767,1,3,16791,269,1,1
9,26,20,12884,416,3,7,112,3,1,1,71,19,40,2,12,26,201,249,26,863,1,1767,1,3,16791,271,1,1
