Case ID,Activity,Resource,Complete Timestamp,(case) caseStatus,(case) case_type,(case) last_phase,(case) requestComplete,activityNameEN,activityNameNL,concept:name,dateFinished,lifecycle:transition,monitoringResource,question
78,148,6,17599,0,0,23,1,83,248,148,1781,0,2,409
14,55,5,7707,0,0,23,1,7,29,55,3604,0,9,417
104,68,1,10756,0,0,23,1,206,26,68,2006,0,1,411
849,325,4,19381,0,0,24,1,264,14,325,2165,0,4,411
171,30,4,14867,0,0,16,1,91,193,30,1142,0,4,409
1170,29,4,308,1,0,6,1,214,272,29,129,0,13,409
1056,171,4,19384,1,0,6,1,116,115,171,2166,0,7,411
612,143,6,21450,0,0,6,1,160,129,143,2525,0,2,409
505,88,15,11810,0,0,23,1,149,126,88,1059,0,2,409
1072,141,8,5715,1,0,6,0,95,186,141,3257,0,13,409
110,32,13,14665,0,0,16,1,12,27,32,1454,0,1,417
940,47,4,505,1,0,8,1,47,109,47,156,0,13,411
763,139,6,18958,1,0,6,1,95,186,139,1805,0,7,409
312,147,4,21654,0,0,23,1,119,158,147,2547,0,4,409
789,25,4,13814,1,0,6,0,200,229,25,1151,0,4,409
559,30,8,15875,0,0,24,1,91,193,30,1577,0,9,409
465,28,4,9579,0,0,23,1,214,272,28,420,0,13,417
1111,115,21,5790,1,0,6,1,18,267,115,3267,0,13,411
186,100,6,3452,1,0,23,1,157,136,100,3169,0,2,409
631,131,1,8700,0,0,24,1,162,131,131,595,0,1,409
846,285,15,23101,0,0,6,0,14,38,285,2584,0,15,411
439,216,13,12484,0,0,16,1,70,66,216,740,0,13,409
572,89,4,18358,0,0,24,1,123,282,89,1959,0,19,411
691,63,13,481,1,0,6,1,152,121,63,154,0,13,409
790,129,13,16722,0,0,6,1,75,67,129,1696,0,13,411
241,196,15,18568,0,0,23,1,271,40,196,2013,0,9,411
884,135,8,6644,1,0,6,1,198,235,135,3726,0,24,400
927,115,13,9517,0,0,8,0,18,267,115,407,0,13,411
1072,123,8,4231,1,0,6,0,225,171,123,3257,0,13,409
974,26,8,10317,1,0,6,0,3,5,26,837,0,9,411
1121,44,4,5523,1,0,6,0,202,230,44,3224,0,13,409
939,304,4,23014,1,0,7,0,99,194,304,2804,0,21,409
889,28,4,4002,0,0,24,1,214,272,28,2978,0,19,417
2,119,6,7563,0,0,23,1,195,242,119,3580,0,10,409
1003,36,4,13085,1,0,6,0,45,220,36,1253,0,13,411
870,88,15,3186,0,0,6,1,149,126,88,3125,0,15,409
472,87,15,11453,0,0,23,0,17,161,87,983,0,15,409
130,38,13,14979,0,0,23,1,104,198,38,1161,0,4,409
430,44,4,799,0,0,8,0,202,230,44,1925,0,1,121
1150,138,6,248,1,0,6,1,272,32,138,120,0,13,409
1049,29,8,19103,1,0,8,1,214,272,29,2117,0,9,409
624,146,6,2988,1,0,6,0,46,225,146,2927,0,7,411
790,96,13,16722,0,0,6,1,16,59,96,1696,0,13,411
170,119,6,16636,0,0,23,1,195,242,119,1690,0,7,409
657,30,8,22324,0,0,24,1,91,193,30,2700,0,9,409
320,27,15,23074,1,0,23,1,151,120,27,2813,0,2,409
711,63,15,279,0,0,6,1,152,121,63,122,0,15,409
1123,81,21,4253,0,0,8,1,180,219,81,3316,0,9,411
722,81,13,9641,1,0,6,1,180,219,81,424,0,13,411
616,30,4,19060,0,0,6,1,91,193,30,2106,0,15,409
597,87,15,2854,1,0,6,1,17,161,87,3087,0,13,409
215,42,15,19005,0,0,23,1,203,231,42,1812,0,15,409
901,63,13,4121,1,0,6,1,152,121,63,3213,0,13,409
1004,139,8,18711,1,0,6,1,95,186,139,1767,0,9,409
959,29,4,8880,1,0,6,0,214,272,29,610,0,13,409
1133,139,4,7884,0,0,24,1,95,186,139,353,0,20,409
618,35,4,19191,0,0,12,0,239,7,35,2135,0,13,409
983,28,18,10955,1,0,6,1,214,272,28,917,0,4,417
304,32,4,20933,0,0,23,1,125,0,32,2445,0,15,411
180,57,13,19649,1,0,23,1,206,26,57,2201,0,15,417
1135,124,21,2214,1,0,6,1,261,68,124,63,0,13,411
544,55,13,17400,0,0,6,1,180,219,55,1828,0,13,411
147,30,9,12764,1,0,23,1,91,193,30,789,0,10,409
889,143,4,3813,0,0,24,1,160,129,143,3209,0,19,409
694,116,15,6118,1,0,6,1,58,20,116,3640,0,15,409
268,375,4,19426,0,0,23,1,133,270,375,2167,0,13,411
202,114,15,16946,1,0,23,1,264,14,114,1707,0,15,411
926,24,4,12598,0,0,24,1,158,132,24,771,0,20,409
765,255,15,13152,1,0,6,0,90,252,255,1263,0,15,143
227,46,15,17538,0,0,23,1,280,56,46,1851,0,15,409
496,100,6,22914,1,0,6,1,157,136,100,2796,0,7,409
520,330,15,14169,0,0,7,1,161,130,330,1386,0,15,417
630,30,8,19801,0,0,6,0,91,193,30,2226,0,9,409
1102,28,18,3969,1,0,6,1,214,272,28,2973,0,13,417
272,375,9,19663,0,0,23,1,133,270,375,2200,0,13,411
773,123,6,15779,1,0,6,1,225,171,123,1554,0,7,409
985,325,13,16376,1,0,6,0,264,14,325,1637,0,13,411
1135,36,4,5014,1,0,6,1,45,220,36,3438,0,13,411
95,30,9,1127,0,0,23,1,91,193,30,259,0,10,409
978,116,7,14678,1,0,6,1,58,20,116,1455,0,8,409
851,201,8,7458,0,0,24,1,43,203,201,3560,0,9,417
292,46,1,20985,0,0,16,1,280,56,46,2436,0,1,409
353,202,7,5745,0,0,16,1,130,202,202,3262,0,8,409
992,139,8,5148,1,0,6,1,95,186,139,3391,0,9,409
151,34,8,13026,1,0,1,1,205,254,34,1240,0,10,411
773,185,4,11006,1,0,6,1,205,254,185,928,0,13,417
32,148,4,12016,0,0,22,1,83,248,148,2093,0,4,409
94,135,1,22926,0,0,6,1,198,235,135,2796,0,21,400
646,248,13,22441,0,0,6,0,206,26,248,2718,0,13,411
482,46,15,11503,1,0,23,1,280,56,46,1003,0,15,409
579,170,4,19049,0,0,24,1,21,285,170,2019,0,20,409
324,138,6,22522,0,0,23,1,272,32,138,2732,0,2,409
832,140,6,20444,0,0,6,1,241,174,140,2098,0,7,409
285,183,4,22149,1,0,23,1,12,27,183,2341,0,13,417
123,51,15,11241,1,0,23,1,5,9,51,960,0,4,411
1115,285,21,6629,1,0,6,1,14,38,285,3721,0,13,411
796,185,4,13347,0,0,6,1,205,254,185,1286,0,13,417
769,44,8,10952,1,0,6,1,202,230,44,916,0,9,409
1107,96,21,5683,1,0,6,1,16,59,96,3244,0,13,411
773,140,6,15779,1,0,6,1,241,174,140,1554,0,7,409
929,185,4,6616,1,0,8,0,205,254,185,3718,0,13,417
460,37,9,8791,0,0,16,1,221,221,37,386,0,8,409
31,31,4,4594,0,0,23,1,116,115,31,3369,0,4,411
1051,40,8,19307,0,0,12,0,183,227,40,2153,0,9,417
874,255,4,2791,1,0,6,0,90,252,255,3072,0,15,197
996,43,18,12264,0,0,12,0,46,225,43,1098,0,13,411
782,28,8,11554,1,0,6,1,214,272,28,1007,0,13,417
261,57,13,20465,1,0,23,1,206,26,57,2279,0,13,417
646,257,13,22961,0,0,6,0,215,75,257,2801,0,13,411
717,184,15,1030,0,0,6,1,33,45,184,241,0,15,411
1175,25,4,410,1,0,6,1,200,229,25,193,0,4,409
1147,361,6,1905,0,0,24,0,288,12,361,353,0,13,417
939,253,1,10955,1,0,7,0,154,122,253,917,0,1,409
185,25,8,13153,1,0,23,1,200,229,25,1424,0,9,409
669,88,15,2734,1,0,10,1,149,126,88,3060,0,7,409
36,28,9,4899,0,0,23,1,190,209,28,3426,0,10,411
1046,36,4,20112,0,0,24,1,45,220,36,2035,0,19,411
1142,135,8,9474,1,0,6,0,198,235,135,401,0,13,400
202,81,15,16942,1,0,23,1,7,29,81,1707,0,15,411
84,55,15,15690,0,0,23,1,7,29,55,2168,0,10,417
294,89,13,22216,0,0,23,1,123,282,89,2578,0,13,411
144,32,6,15742,0,0,23,1,12,27,32,1550,0,7,417
835,126,13,20444,1,0,6,1,49,104,126,2109,0,13,411
591,27,4,18998,0,0,6,1,151,120,27,1807,0,2,409
756,333,15,15194,1,0,6,1,98,183,333,1187,0,15,409
1151,74,21,410,1,0,6,1,48,106,74,141,0,13,411
913,298,8,15786,1,0,8,1,89,249,298,1555,0,9,409
1045,251,13,20056,1,0,6,0,213,218,251,2262,0,13,409
106,25,4,1519,0,0,23,1,200,229,25,358,0,4,409
870,81,15,3186,0,0,6,1,180,219,81,3125,0,7,411
161,77,6,17768,0,0,23,1,22,107,77,1879,0,2,409
100,73,5,9118,0,0,23,1,281,55,73,638,0,10,409
496,325,6,5984,1,0,6,1,264,14,325,3293,0,7,411
627,248,13,23804,1,0,6,1,206,26,248,2611,0,13,417
749,138,6,11228,0,0,6,1,272,32,138,958,0,7,409
576,63,15,19561,1,0,6,1,152,121,63,2187,0,2,409
496,299,6,22927,1,0,6,1,163,142,299,2797,0,7,409
704,55,13,125,1,0,6,1,180,219,55,106,0,13,411
931,26,4,6833,1,0,8,1,3,5,26,3751,0,17,411
390,63,15,7244,0,0,23,1,152,121,63,3809,0,2,409
978,121,6,15462,1,0,6,1,120,154,121,1475,0,8,409
1007,248,13,20362,1,0,6,0,206,26,248,2083,0,13,417
1094,185,4,23603,1,0,7,0,205,254,185,2904,0,11,417
824,168,4,20647,0,0,24,1,153,150,168,2371,0,4,409
631,139,4,9172,0,0,24,1,95,186,139,624,0,1,409
303,23,4,10072,0,0,6,0,238,167,23,1330,0,4,409
495,37,4,12416,1,0,23,1,221,221,37,741,0,15,409
810,25,17,13749,1,0,6,1,200,229,25,1567,0,15,409
838,122,6,20655,1,0,6,0,191,243,122,2373,0,13,409
862,137,6,22800,1,0,6,1,52,41,137,2778,0,7,417
328,209,15,3356,0,0,23,1,112,271,209,3133,0,4,411
964,87,13,10955,1,0,6,1,17,161,87,917,0,13,409
444,203,8,17797,0,0,16,1,106,192,203,1889,0,21,409
231,32,8,18075,0,0,1,1,12,27,32,1915,0,9,417
1030,115,13,2642,1,0,6,0,18,267,115,3038,0,13,411
1139,372,21,8221,1,0,6,1,27,90,372,515,0,13,411
1048,143,6,21014,1,0,6,1,160,129,143,2456,0,7,409
952,124,8,16724,1,0,6,0,261,68,124,1697,0,9,411
1136,372,21,248,1,0,6,1,27,90,372,120,0,13,411
750,75,15,13832,1,0,6,1,281,55,75,1199,0,15,409
418,88,13,1254,1,0,23,1,149,126,88,273,0,2,409
1009,118,13,17780,1,0,6,0,65,72,118,1881,0,13,417
687,87,4,6011,0,0,24,1,17,161,87,3287,0,19,409
747,89,15,10253,0,0,6,1,123,282,89,822,0,15,411
310,23,4,2897,0,0,23,1,238,167,23,3305,0,4,409
689,44,4,3419,0,0,6,0,202,230,44,3159,0,13,409
847,55,15,22048,1,0,4,0,180,219,55,2319,0,15,417
108,114,13,17271,0,0,23,1,264,14,114,1518,0,13,411
177,234,1,4091,0,0,7,1,263,262,234,3210,0,1,411
522,148,6,18710,1,0,7,0,83,248,148,1667,0,7,409
462,171,9,9555,0,0,23,1,116,115,171,417,0,15,411
686,143,6,4747,1,0,6,1,160,129,143,3394,0,15,409
325,375,4,22398,0,0,23,1,133,270,375,2713,0,4,411
1022,138,8,20093,1,0,6,0,272,32,138,2267,0,9,409
1070,63,4,24101,0,0,24,1,152,121,63,2669,0,4,409
357,196,4,3095,1,0,22,1,271,40,196,3110,0,4,411
660,55,15,3906,0,0,6,1,180,219,55,2965,0,15,411
724,87,13,11638,1,0,6,0,17,161,87,1032,0,13,409
936,171,4,2291,1,0,12,0,116,115,171,82,0,13,411
863,138,6,2711,1,0,6,0,272,32,138,3057,0,7,409
404,30,9,7829,0,0,21,0,91,193,30,3624,0,13,409
60,138,6,11061,0,0,23,1,272,32,138,939,0,10,409
903,248,13,4621,1,0,6,1,206,26,248,3379,0,13,417
206,28,5,16138,0,0,1,1,190,209,28,2192,0,13,417
449,30,8,1213,0,0,23,0,91,193,30,268,0,13,409
400,38,4,7626,0,0,23,1,104,198,38,3573,0,4,409
798,48,10,16106,0,0,24,0,280,56,48,1604,0,11,409
433,50,15,881,0,0,23,1,258,110,50,214,0,15,409
511,63,13,13477,0,0,23,1,152,121,63,1312,0,2,409
1019,43,18,15943,0,0,6,1,46,225,43,1590,0,13,411
525,88,13,17162,1,0,7,1,149,126,88,1496,0,2,409
122,196,5,9084,0,0,23,1,271,40,196,637,0,10,411
682,38,8,2686,0,0,6,1,104,198,38,3052,0,15,409
826,26,4,18951,0,0,6,1,3,5,26,1805,0,15,411
272,28,9,19642,0,0,23,1,214,272,28,2200,0,13,417
681,44,4,2704,1,0,6,1,202,230,44,3046,0,15,409
238,68,3,18555,0,0,23,1,219,82,68,2012,0,3,411
910,115,13,5146,0,0,6,1,18,267,115,3453,0,13,411
637,24,4,2495,0,0,24,1,158,132,24,3016,0,4,409
657,49,10,23088,0,0,24,1,258,110,49,2816,0,11,409
49,116,5,9807,0,0,23,1,58,20,116,454,0,2,409
441,81,15,8859,1,0,6,1,180,219,81,1444,0,15,411
261,30,8,19176,1,0,23,1,91,193,30,2130,0,13,409
647,171,8,23790,0,0,24,1,116,115,171,2607,0,5,411
825,142,6,17598,1,0,6,1,94,184,142,1859,0,7,409
915,122,8,301,1,0,6,1,191,243,122,128,0,13,409
669,63,15,2727,1,0,10,1,152,121,63,3060,0,7,409
123,119,6,11649,1,0,23,1,195,242,119,1041,0,4,409
555,138,6,21894,1,0,6,0,272,32,138,2573,0,7,409
490,325,15,12579,1,0,23,1,264,14,325,767,0,15,411
25,148,6,10584,0,0,23,1,83,248,148,2666,0,1,409
777,337,15,21997,0,0,6,0,235,180,337,2313,0,15,409
196,28,9,17234,0,0,23,1,190,209,28,2096,0,10,417
78,116,13,15575,0,0,23,1,58,20,116,1527,0,2,409
493,55,15,11427,1,0,7,0,180,219,55,990,0,15,411
730,66,15,12357,1,0,6,1,181,222,66,729,0,15,411
1117,118,21,2168,1,0,6,0,65,72,118,55,0,13,411
836,163,8,13356,1,0,8,1,187,268,163,1288,0,9,409
458,44,4,8767,1,0,8,0,202,230,44,1389,0,11,188
1172,89,21,9193,1,0,6,1,123,282,89,653,0,13,411
863,248,15,2512,1,0,6,0,206,26,248,3017,0,13,417
110,42,13,9789,0,0,16,1,203,231,42,1454,0,1,409
916,139,6,6835,1,0,6,1,95,186,139,3751,0,8,409
742,138,6,14136,0,0,6,1,272,32,138,1365,0,7,409
1152,47,10,8221,1,0,3,0,47,109,47,515,0,21,411
895,266,13,7879,1,0,12,0,79,241,266,3630,0,13,409
1135,29,4,5014,1,0,6,1,214,272,29,3438,0,13,409
484,25,9,9908,0,0,23,1,200,229,25,520,0,10,409
819,166,4,21174,0,0,24,1,196,232,166,2371,0,20,409
742,27,9,1317,0,0,6,1,151,120,27,283,0,15,409
1032,137,18,18225,0,0,24,1,52,41,137,1955,0,19,417
330,148,6,3425,1,0,23,1,83,248,148,3079,0,7,409
819,170,4,20647,0,0,24,1,21,285,170,2371,0,20,409
1040,40,18,17873,1,0,6,0,183,227,40,1905,0,13,417
562,135,6,18199,0,0,7,1,198,235,135,1939,0,7,400
724,43,8,2240,1,0,6,0,46,225,43,700,0,13,411
861,35,4,20779,0,0,24,1,239,7,35,2401,0,19,409
1075,142,8,2642,1,0,6,1,94,184,142,3038,0,9,409
971,29,4,12598,1,0,13,1,214,272,29,771,0,13,409
999,141,8,16351,1,0,6,1,95,186,141,1631,0,9,409
294,25,4,19589,0,0,23,1,200,229,25,2406,0,4,409
177,29,1,21397,0,0,7,1,214,272,29,3210,0,4,409
166,88,13,15492,1,0,23,1,149,126,88,1522,0,2,409
495,171,4,12414,1,0,23,1,116,115,171,741,0,15,411
111,138,6,15055,1,0,23,1,272,32,138,1170,0,9,409
1149,123,6,1773,1,0,6,1,225,171,123,327,0,13,409
89,27,9,841,0,0,23,1,151,120,27,195,0,20,409
234,25,4,17304,0,0,23,1,200,229,25,2286,0,4,409
1056,122,8,7885,1,0,6,1,191,243,122,3631,0,9,409
1040,44,18,17873,1,0,6,0,202,230,44,1905,0,13,409
368,77,13,4389,0,0,23,1,22,107,77,3340,0,13,409
559,96,4,22888,0,0,24,1,16,59,96,2780,0,21,411
1022,248,13,18454,1,0,6,0,206,26,248,1990,0,7,411
1012,216,13,20447,1,0,6,0,65,72,216,2110,0,13,417
1148,200,19,8221,0,0,24,1,173,145,200,515,0,13,409
278,139,6,23112,1,0,23,1,95,186,139,2812,0,7,409
786,75,15,18710,0,0,6,1,281,55,75,1772,0,15,409
228,299,6,17827,0,0,8,1,163,142,299,2690,0,1,409
329,115,15,3844,1,0,23,1,18,267,115,2953,0,15,411
1022,249,13,18454,1,0,6,0,268,261,249,1990,0,13,400
530,50,15,13489,0,0,23,1,258,110,50,1314,0,15,409
121,81,13,12123,0,0,23,1,7,29,81,1077,0,10,417
498,138,6,12547,0,0,23,1,272,32,138,763,0,7,409
756,143,6,15385,1,0,6,1,160,129,143,1201,0,7,409
786,96,15,18710,0,0,6,1,16,59,96,1772,0,15,411
1015,131,6,23603,0,0,24,1,162,131,131,2904,0,18,409
415,139,4,1039,0,0,23,1,95,186,139,144,0,4,409
670,126,13,4751,1,0,6,1,49,104,126,3395,0,13,411
251,191,4,20190,0,0,16,0,179,152,191,2039,0,4,411
293,28,4,20636,0,0,23,1,214,272,28,2370,0,13,417
66,55,13,9279,0,0,23,1,7,29,55,666,0,4,417
1099,28,18,3969,1,0,6,1,214,272,28,2973,0,13,417
256,114,15,23229,0,0,23,0,264,14,114,2839,0,13,411
637,143,4,20824,0,0,24,1,160,129,143,2419,0,4,409
313,73,4,21565,0,0,23,1,281,55,73,2543,0,4,409
29,69,5,7585,0,0,2,1,152,121,69,3585,0,9,409
781,116,21,3577,1,0,6,0,58,20,116,3184,0,24,409
904,105,6,6616,1,0,8,1,76,212,105,3718,0,13,411
522,50,15,13920,1,0,7,0,258,110,50,1350,0,15,409
277,161,15,3831,0,0,16,0,21,285,161,2952,0,13,409
1144,43,18,6257,1,0,6,1,46,225,43,3660,0,13,411
669,285,15,2733,1,0,10,1,14,38,285,3060,0,15,411
294,46,13,20789,0,0,23,1,280,56,46,2407,0,13,409
702,263,4,6131,0,0,24,0,54,19,263,3748,0,19,409
831,125,13,20088,1,0,6,1,156,135,125,2266,0,13,409
265,89,13,21871,0,0,23,1,123,282,89,2565,0,13,411
503,131,4,10788,0,0,24,0,162,131,131,895,0,4,409
801,131,6,18951,1,0,6,1,162,131,131,1805,0,7,409
652,307,6,6166,0,0,6,1,145,287,307,3634,0,7,411
755,123,6,15393,1,0,6,1,225,171,123,1193,0,7,409
1103,271,8,7463,1,0,12,0,169,134,271,3561,0,13,409
957,89,13,17298,1,0,6,1,123,282,89,1519,0,13,411
981,130,8,17171,0,0,6,1,159,128,130,1498,0,8,409
465,124,6,10703,0,0,23,1,195,242,124,884,0,13,409
902,117,13,7878,0,0,24,0,235,180,117,3630,0,13,409
1085,27,18,23830,0,0,24,1,151,120,27,2615,0,4,409
479,116,1,11895,0,0,8,1,58,20,116,1043,0,21,409
1162,251,10,8221,1,0,1,0,213,218,251,515,0,21,409
856,121,4,21440,0,0,24,1,120,154,121,2523,0,19,409
1072,40,4,20715,1,0,6,0,183,227,40,2384,0,13,417
119,59,5,12877,1,0,23,1,104,198,59,803,0,10,409
908,47,13,2167,1,0,6,1,47,109,47,54,0,13,411
868,185,9,21704,1,0,6,1,205,254,185,2551,0,15,417
232,81,15,24125,1,0,23,1,7,29,81,2673,0,15,411
959,248,13,15462,1,0,6,0,206,26,248,1475,0,13,417
500,248,13,23904,1,0,6,1,206,26,248,2626,0,13,417
1100,143,6,4625,0,0,24,0,160,129,143,3380,0,9,409
223,31,4,16674,0,0,16,1,116,115,31,1693,0,15,411
755,89,15,15131,1,0,6,1,123,282,89,1182,0,7,411
558,116,13,18122,0,0,6,1,58,20,116,1930,0,2,409
115,115,13,16857,0,0,23,1,18,267,115,1484,0,13,411
265,148,13,21879,0,0,23,1,83,248,148,2567,0,2,409
572,196,4,17047,0,0,24,1,271,40,196,1723,0,19,411
726,89,15,8206,0,0,6,1,123,282,89,511,0,15,411
634,27,9,22175,0,0,25,0,151,120,27,2348,0,2,409
997,135,8,16302,1,0,6,1,198,235,135,1616,0,9,400
804,75,13,18291,0,0,6,0,281,55,75,1957,0,13,409
680,220,15,5220,0,0,6,1,80,245,220,3616,0,15,409
752,24,4,16421,0,0,24,1,158,132,24,1645,0,19,409
435,77,15,2270,0,0,23,1,22,107,77,78,0,15,409
493,116,15,15938,1,0,7,0,58,20,116,1589,0,2,409
1134,142,6,2168,1,0,6,1,94,184,142,55,0,13,409
4,46,13,6056,0,0,23,1,280,56,46,3532,0,10,409
652,97,15,2457,0,0,6,1,38,23,97,3009,0,7,409
795,304,4,4325,0,0,24,0,99,194,304,3326,0,11,409
949,130,4,8880,0,0,24,1,159,128,130,610,0,4,409
220,50,6,17947,0,0,23,1,258,110,50,1916,0,2,409
441,139,6,18171,1,0,6,1,95,186,139,1942,0,8,409
1170,30,4,309,1,0,6,1,91,193,30,129,0,13,409
672,139,6,24027,0,0,6,0,95,186,139,2594,0,7,409
469,73,15,11533,1,0,23,0,281,55,73,1005,0,15,409
809,27,4,15779,0,0,6,1,151,120,27,1554,0,15,409
836,81,15,22143,1,0,8,1,180,219,81,2338,0,15,411
365,37,4,3336,0,0,23,1,221,221,37,3150,0,4,409
458,89,4,10416,1,0,8,0,123,282,89,849,0,11,411
399,302,6,11140,0,0,15,1,110,195,302,905,0,7,409
688,131,4,5927,0,0,6,1,162,131,131,3279,0,19,409
819,25,8,16106,0,0,24,1,200,229,25,1645,0,9,409
245,31,13,20175,0,0,16,1,116,115,31,2037,0,15,411
390,210,15,2260,0,0,23,1,197,234,210,75,0,15,400
971,88,13,14139,1,0,13,1,149,126,88,1380,0,13,409
733,210,15,8476,0,0,24,1,197,234,210,559,0,15,400
1002,141,10,24139,0,0,24,0,95,186,141,2675,0,11,409
327,183,15,3584,0,0,23,1,12,27,183,2942,0,15,417
127,285,13,12107,1,0,23,1,14,38,285,1076,0,4,411
774,47,13,17392,0,0,12,0,47,109,47,1823,0,10,411
236,342,13,20978,0,0,23,1,278,49,342,2452,0,1,409
70,31,9,538,0,0,23,1,116,115,31,161,0,10,411
137,42,13,10832,0,0,23,1,203,231,42,2250,0,4,409
833,394,4,23090,0,0,24,1,171,143,394,2818,0,19,409
826,68,13,19585,0,0,6,1,219,82,68,2024,0,15,411
688,87,4,5946,0,0,6,1,17,161,87,3278,0,19,409
765,372,15,14213,1,0,6,0,27,90,372,1395,0,15,411
1154,140,8,9242,1,0,6,0,241,174,140,648,0,13,409
759,35,8,12685,1,0,6,0,239,7,35,777,0,13,409
146,55,13,13007,0,0,23,1,180,219,55,1242,0,10,411
765,66,15,14203,1,0,6,0,181,222,66,1395,0,15,411
659,29,9,22533,0,0,6,1,214,272,29,2738,0,15,409
16,135,6,6440,0,0,23,1,198,235,135,3690,0,9,400
885,87,6,4002,1,0,6,1,17,161,87,2978,0,7,409
320,138,6,3496,1,0,23,1,272,32,138,3166,0,7,409
982,248,13,13085,1,0,6,0,206,26,248,1253,0,13,411
374,375,15,4159,0,0,23,1,133,270,375,3307,0,15,411
177,325,1,11022,0,0,7,1,264,14,325,931,0,1,411
1127,140,8,6621,1,0,6,1,241,174,140,3719,0,13,409
1159,121,4,1036,1,0,6,1,120,154,121,243,0,4,409
759,30,8,12684,1,0,6,0,91,193,30,777,0,13,409
703,140,6,3503,1,0,6,0,241,174,140,3057,0,7,409
987,116,6,15786,1,0,6,1,58,20,116,1555,0,8,409
192,30,4,16209,0,0,7,1,91,193,30,2775,0,1,409
769,47,13,15088,1,0,6,1,47,109,47,1179,0,9,411
127,116,13,12112,1,0,23,1,58,20,116,1076,0,2,409
678,115,15,5919,0,0,6,1,18,267,115,3277,0,15,411
429,46,13,8637,0,0,23,1,280,56,46,583,0,15,409
835,63,13,20444,1,0,6,1,152,121,63,2109,0,13,409
700,63,15,5250,0,0,6,1,152,121,63,3473,0,15,409
626,30,4,19532,0,0,24,0,91,193,30,707,0,21,409
679,185,4,2570,0,0,6,1,205,254,185,3359,0,13,417
1027,138,6,19160,1,0,6,0,272,32,138,2125,0,7,409
895,47,15,3147,1,0,12,0,47,109,47,3116,0,15,411
346,46,15,4960,1,0,23,1,280,56,46,3434,0,4,409
143,114,15,15047,1,0,23,1,264,14,114,1168,0,4,411
846,123,6,23663,0,0,6,0,225,171,123,2584,0,7,409
681,87,15,3700,1,0,6,1,17,161,87,3196,0,15,409
1020,123,8,20112,1,0,6,1,225,171,123,2020,0,7,409
426,50,15,7097,0,0,23,1,258,110,50,3791,0,15,409
923,25,4,6175,0,0,12,0,200,229,25,3740,0,9,409
295,25,9,19678,1,0,23,1,200,229,25,2437,0,4,409
133,210,13,14908,0,0,23,1,197,234,210,1146,0,4,400
1165,40,8,2214,1,0,6,1,183,227,40,63,0,9,417
1077,372,21,6090,1,0,6,1,27,90,372,3534,0,13,411
192,292,1,13036,0,0,7,1,61,93,292,1067,0,1,409
986,285,13,17171,0,0,6,0,14,38,285,1498,0,13,411
572,49,4,18347,0,0,24,1,258,110,49,1959,0,19,409
1147,358,21,1693,0,0,24,0,210,217,358,327,0,13,409
1175,140,8,12528,1,0,6,1,241,174,140,721,0,9,409
762,355,1,18513,1,0,11,0,287,10,355,2003,0,1,411
449,26,8,1211,0,0,23,0,3,5,26,268,0,13,411
226,32,15,17000,1,0,23,1,12,27,32,1716,0,4,417
591,141,13,19350,0,0,6,1,95,186,141,2161,0,2,409
612,122,6,21446,0,0,6,1,191,243,122,2524,0,7,409
1033,124,4,17750,0,0,24,1,261,68,124,1876,0,19,411
279,37,8,19899,0,0,16,1,221,221,37,2245,0,13,409
389,37,4,4780,1,0,23,1,221,221,37,3806,0,4,409
561,122,15,20690,1,0,6,1,191,243,122,2380,0,7,409
81,224,5,9008,0,0,16,1,88,236,224,3069,0,4,400
700,81,15,5255,0,0,6,1,180,219,81,3473,0,15,411
965,251,13,10795,0,0,16,0,213,218,251,896,0,13,409
588,182,4,17804,0,0,16,1,171,143,182,1892,0,13,409
804,115,13,18291,0,0,6,0,18,267,115,1957,0,13,411
59,38,5,9885,0,0,23,1,104,198,38,470,0,4,409
782,126,13,17219,1,0,6,1,49,104,126,1508,0,13,411
378,31,4,5757,0,0,23,1,116,115,31,3264,0,15,411
1012,81,13,20362,1,0,6,0,180,219,81,2083,0,13,411
1006,115,13,18294,1,0,6,0,18,267,115,1958,0,13,411
702,185,4,6122,0,0,24,0,205,254,185,3748,0,19,417
503,191,8,10338,0,0,24,0,179,152,191,840,0,11,411
559,44,8,15880,0,0,24,1,202,230,44,1577,0,9,409
902,26,9,3503,0,0,24,0,3,5,26,3175,0,13,411
557,28,8,15840,0,0,6,1,214,272,28,1565,0,15,417
441,78,15,8856,1,0,6,1,5,9,78,1444,0,15,411
41,55,6,3463,0,0,23,1,7,29,55,3170,0,8,411
527,87,15,15069,1,0,23,1,17,161,87,1172,0,15,409
32,147,4,11581,0,0,22,1,119,158,147,2093,0,4,409
24,196,6,7151,1,0,23,1,271,40,196,3797,0,4,411
957,117,13,17298,1,0,6,1,235,180,117,1519,0,13,409
860,81,4,21323,0,0,24,1,180,219,81,2499,0,19,411
1061,214,6,3367,1,0,6,1,55,22,214,3152,0,9,409
930,141,4,1838,1,0,17,1,95,186,141,20,0,19,409
654,27,4,22289,1,0,6,1,151,120,27,2676,0,2,409
1005,26,4,13522,1,0,6,0,3,5,26,1318,0,13,411
626,97,1,12724,0,0,24,0,38,23,97,780,0,1,409
1125,63,21,7511,1,0,6,1,152,121,63,3566,0,13,409
76,196,9,518,1,0,16,1,271,40,196,158,0,10,417
937,248,13,9543,1,0,8,1,206,26,248,410,0,13,417
