Case ID_Prev0,Activity_Prev0,Resource_Prev0,Complete Timestamp_Prev0,(case) IDofConceptCase_Prev0,(case) Includes_subCases_Prev0,(case) Responsible_actor_Prev0,(case) SUMleges_Prev0,(case) caseProcedure_Prev0,(case) caseStatus_Prev0,(case) case_type_Prev0,(case) landRegisterID_Prev0,(case) last_phase_Prev0,(case) parts_Prev0,(case) requestComplete_Prev0,(case) termName_Prev0,action_code_Prev0,activityNameEN_Prev0,activityNameNL_Prev0,concept:name_Prev0,dateFinished_Prev0,dateStop_Prev0,dueDate_Prev0,lifecycle:transition_Prev0,monitoringResource_Prev0,planned_Prev0,question_Prev0,Case ID,Activity,Resource,Complete Timestamp,(case) IDofConceptCase,(case) Includes_subCases,(case) Responsible_actor,(case) SUMleges,(case) caseProcedure,(case) caseStatus,(case) case_type,(case) landRegisterID,(case) last_phase,(case) parts,(case) requestComplete,(case) termName,action_code,activityNameEN,activityNameNL,concept:name,dateFinished,dateStop,dueDate,lifecycle:transition,monitoringResource,planned,question
931,292,14,16106,608,0,9,330,2,1,0,77,6,74,1,1,292,61,93,292,2019,2,3340,0,17,23992,409,931,293,14,16106,608,0,9,330,2,1,0,77,6,74,1,1,293,232,165,293,2019,2,3340,0,17,23993,409
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,25,16,6800,369,0,9,379,2,1,0,140,6,47,1,9,25,200,229,25,3746,2,1637,0,19,10448,409
701,68,7,11788,427,0,6,325,2,0,0,140,23,82,1,1,68,219,82,68,1053,2,3340,0,4,12960,411,701,73,7,11789,427,0,6,325,2,0,0,140,23,82,1,1,73,281,55,73,1053,2,3340,0,4,12960,409
290,68,5,13538,194,0,6,215,2,0,0,140,23,4,1,13,68,206,26,68,1323,2,3340,0,20,3797,417,290,69,5,13538,194,0,6,215,2,0,0,140,23,4,1,13,69,152,121,69,1323,2,3340,0,9,38879,409
135,63,2,7344,810,2,16,80,2,1,0,140,6,44,1,1,63,152,121,63,3820,2,3340,0,2,37203,409,135,68,2,7344,810,2,16,80,2,1,0,140,6,44,1,1,68,219,82,68,3820,2,3340,0,2,37204,411
156,27,22,2150,116,2,11,200,2,1,0,18,6,52,1,1,27,151,120,27,45,2,3340,0,8,37295,409,156,28,22,2150,116,2,11,200,2,1,0,18,6,52,1,1,28,214,272,28,45,2,3340,0,8,37296,411
801,87,7,19551,810,0,9,580,2,1,0,140,6,4,1,1,87,17,161,87,2191,2,3340,0,4,15649,409,801,88,7,19551,810,0,9,580,2,1,0,140,6,4,1,1,88,149,126,88,2191,2,3340,0,12,38879,409
975,89,7,18364,642,0,9,59,2,1,0,140,6,25,0,1,89,123,282,89,1969,2,3340,0,4,23714,411,975,96,7,18364,642,0,9,59,2,1,0,140,6,25,0,1,96,16,59,96,1969,2,3340,0,4,23715,411
761,248,5,20433,471,0,9,444,2,1,0,61,6,74,1,1,248,206,26,248,2108,2,3340,0,2,15404,417,761,285,5,20437,471,0,9,444,2,1,0,61,6,74,1,1,285,14,38,285,2108,2,3340,0,2,15408,411
883,68,12,5941,810,0,5,613,2,0,0,140,6,52,1,1,68,219,82,68,3278,2,3340,0,8,17823,411,883,75,12,5942,810,0,5,613,2,0,0,140,6,52,1,1,75,281,55,75,3278,2,3340,0,8,17824,409
939,249,5,10309,616,0,1,613,2,0,0,140,12,46,0,5,249,268,261,249,834,2,3340,0,2,20684,400,939,251,5,10310,616,0,1,613,2,0,0,140,12,46,0,5,251,213,218,251,835,2,3340,0,2,20685,409
316,68,5,12118,216,1,6,283,2,0,0,140,23,4,1,1,68,206,26,68,1077,2,3340,0,20,3076,417,316,69,5,12118,216,1,6,283,2,0,0,140,23,4,1,1,69,152,121,69,1077,2,3340,0,12,38879,409
451,136,14,3605,810,0,6,321,2,0,0,140,23,4,0,1,136,26,205,136,2943,2,3340,0,17,38879,409,451,138,14,3606,810,0,6,321,2,0,0,140,23,4,0,1,138,272,32,138,2943,2,3340,0,17,8748,409
115,123,16,6621,83,2,16,110,2,1,0,12,6,4,1,1,123,225,171,123,3666,2,3340,0,19,36929,409,115,124,2,7511,83,2,16,110,2,1,0,12,6,4,1,1,124,261,68,124,3566,2,3340,0,2,36692,411
911,48,9,6481,593,0,6,613,2,0,0,140,16,65,1,7,48,280,56,48,3696,2,3340,0,11,18882,409,911,49,12,10129,593,0,6,613,2,0,0,140,16,65,1,7,49,258,110,49,695,2,3340,0,11,18883,409
754,183,16,15879,465,0,7,613,2,0,0,140,24,54,1,13,183,12,27,183,1577,2,3340,0,19,14178,417,754,185,16,15876,465,0,7,613,2,0,0,140,24,54,1,13,185,205,254,185,1577,2,3340,0,10,38879,417
1096,138,14,5681,732,0,9,199,2,1,0,126,6,13,1,1,138,272,32,138,3243,2,3340,0,2,26878,409,1096,139,14,5682,732,0,9,199,2,1,0,126,6,13,1,1,139,95,186,139,3243,2,3340,0,2,26879,409
112,285,2,248,810,2,16,110,2,1,0,140,6,44,0,1,285,14,38,285,120,2,3340,0,2,37579,411,112,325,2,248,810,2,16,110,2,1,0,140,6,44,0,1,325,264,14,325,120,2,3340,0,2,37582,411
66,40,12,22122,46,2,6,200,2,0,0,4,24,52,1,13,40,183,227,40,2335,2,3340,0,14,33767,417,66,43,12,22122,46,2,6,200,2,0,0,4,24,52,1,13,43,46,225,43,2335,2,3340,0,14,33770,411
369,38,18,16544,241,1,8,613,1,0,0,140,16,66,1,5,38,104,198,38,2172,2,3340,0,11,6494,409,369,40,18,19402,241,1,8,613,1,0,0,140,16,66,1,5,40,183,227,40,2172,2,3340,0,11,6495,417
110,25,2,2741,81,2,9,613,2,1,0,140,24,39,1,13,25,200,229,25,3165,2,3167,0,14,35472,409,110,26,2,3441,81,2,9,613,2,1,0,140,24,39,1,13,26,3,5,26,3165,2,3340,0,2,35596,411
1006,122,14,19049,665,0,6,166,2,0,0,140,6,4,1,1,122,191,243,122,2019,2,3340,0,2,23701,409,1006,123,14,19049,665,0,6,166,2,0,0,140,6,4,1,1,123,225,171,123,2019,2,3340,0,17,24025,409
572,216,5,7262,349,0,6,376,2,0,0,46,23,18,1,1,216,70,66,216,3810,2,3340,0,2,10652,409,572,217,5,7262,349,0,6,376,2,0,0,46,23,18,1,1,217,80,245,217,3810,2,3340,0,2,10653,409
0,118,5,16302,0,2,9,110,2,1,0,140,6,36,1,1,118,65,72,118,1616,2,3340,0,2,31727,411,0,121,5,16302,0,2,9,110,2,1,0,140,6,36,1,1,121,120,154,121,1616,2,3340,0,2,31728,409
1052,248,5,21475,704,0,9,133,2,1,0,140,8,4,0,13,248,206,26,248,2530,2,3340,0,2,25096,411,1052,248,5,6616,704,0,9,133,2,1,0,140,8,4,0,13,248,206,26,248,3718,2,3340,0,2,27833,417
1111,171,12,5306,746,0,6,272,2,1,0,140,6,44,1,1,171,116,115,171,3482,2,2773,0,18,27450,411,1111,185,12,5306,746,0,6,272,2,1,0,140,6,44,1,1,185,205,254,185,3482,2,3340,0,18,27451,417
139,40,12,7561,100,2,7,613,2,1,0,140,4,30,0,7,40,183,227,40,3576,2,3340,0,2,36777,417,139,43,8,1011,100,2,7,613,2,1,0,140,4,30,0,7,43,46,225,43,238,2,3340,0,10,37876,411
117,137,16,6287,84,2,16,597,2,1,0,140,6,4,0,1,137,52,41,137,3666,2,3340,0,2,36955,417,117,138,16,6287,84,2,16,597,2,1,0,140,6,4,0,1,138,272,32,138,3666,2,3340,0,2,36956,409
1005,227,7,17523,810,0,9,39,2,1,0,140,6,4,1,1,227,97,187,227,1880,2,3340,0,4,23463,409,1005,228,7,17523,810,0,9,39,2,1,0,140,6,4,1,1,228,242,179,228,1880,2,3340,0,4,23464,409
289,68,9,12199,193,1,6,460,1,0,0,140,6,65,1,13,68,206,26,68,2796,2,3340,0,11,3051,411,289,72,9,1127,193,1,6,460,1,0,0,140,6,65,1,13,72,104,198,72,2796,2,3340,0,11,13149,409
526,116,7,8808,810,0,6,204,0,0,0,140,23,37,0,1,116,58,20,116,387,2,3340,0,12,38879,409,526,118,14,8384,810,0,6,204,0,0,0,140,23,37,0,1,118,120,154,118,546,2,3340,0,4,11537,409
87,35,16,22331,65,2,9,344,2,1,0,140,8,4,1,1,35,239,7,35,2702,2,3340,0,19,34330,409,87,36,16,22331,65,2,9,344,2,1,0,140,8,4,1,1,36,45,220,36,2702,2,3340,0,19,34331,411
643,29,12,1083,385,0,9,230,2,1,0,140,6,4,0,1,29,214,272,29,750,2,3340,0,2,38879,409,643,30,12,1083,385,0,9,230,2,1,0,140,6,4,0,1,30,91,193,30,750,2,1736,0,2,11191,409
52,100,14,2620,810,2,16,448,1,1,0,140,6,4,1,1,100,157,136,100,3034,2,3340,0,2,35080,409,52,101,14,2620,810,2,16,448,1,1,0,140,6,4,1,1,101,262,213,101,3034,2,3340,0,2,35080,411
227,32,12,12657,159,1,18,613,1,0,0,140,22,65,1,13,32,12,27,32,2093,2,3340,0,14,2558,417,227,34,12,12647,159,1,18,613,1,0,0,140,22,65,1,13,34,205,254,34,2093,2,3340,0,14,2550,411
263,87,13,7910,181,0,6,385,0,0,0,140,23,4,1,13,87,17,161,87,367,2,3340,0,14,1671,409,263,88,13,7911,181,0,6,385,0,0,0,140,23,4,1,13,88,149,126,88,367,2,3340,0,12,38879,409
528,46,7,2434,810,0,6,546,2,0,0,140,23,4,0,1,46,280,56,46,3005,2,3340,0,4,8432,409,528,46,7,4611,810,0,6,546,2,0,0,140,23,4,0,1,46,280,56,46,3378,2,3340,0,4,9820,409
853,63,5,3522,548,0,6,519,2,0,0,140,6,4,1,1,63,152,121,63,3179,2,3340,0,2,17623,409,853,66,5,3523,548,0,6,519,2,0,0,140,6,4,1,1,66,181,222,66,3179,2,3340,0,2,17623,411
549,115,7,6582,334,0,6,28,2,0,0,41,23,34,1,1,115,18,267,115,3715,2,3340,0,18,10346,411,549,116,7,6582,334,0,6,28,2,0,0,41,23,34,1,1,116,58,20,116,3715,2,3340,0,12,38879,409
473,63,7,22789,301,0,9,328,2,1,0,140,23,37,1,1,63,152,121,63,2777,2,3340,0,12,38879,409,473,68,7,22789,301,0,9,328,2,1,0,140,23,37,1,1,68,219,82,68,2777,2,3340,0,4,8385,411
970,353,7,2711,637,0,9,536,2,1,0,140,6,4,0,1,353,85,246,353,3057,2,3340,0,4,26382,34,970,354,7,2711,637,0,9,536,2,1,0,140,6,4,0,1,354,174,144,354,3057,2,3340,0,4,26383,409
958,221,7,14015,810,0,9,16,2,1,0,140,6,4,1,1,221,242,179,221,1371,2,3340,0,4,21911,409,958,222,7,14060,810,0,9,16,2,1,0,140,6,4,1,1,222,172,148,222,1371,2,3340,0,4,21912,409
740,121,5,17097,810,0,9,599,2,1,0,140,7,4,1,1,121,120,154,121,1730,2,3340,0,2,14518,409,740,131,14,18601,810,0,9,599,2,1,0,140,7,4,1,1,131,162,131,131,1754,2,3340,0,12,38879,409
884,127,5,7391,573,0,6,98,2,0,0,140,6,4,0,1,127,282,57,127,3550,2,3340,0,2,18553,409,884,128,5,7392,573,0,6,98,2,0,0,140,6,4,0,1,128,257,112,128,3550,2,3340,0,2,18554,409
1111,43,12,5306,746,0,6,272,2,1,0,140,6,44,1,1,43,46,225,43,3482,2,3340,0,18,27457,411,1111,44,12,5306,746,0,6,272,2,1,0,140,6,44,1,1,44,202,230,44,3482,2,3340,0,18,27456,409
1031,35,12,18291,686,0,9,587,2,1,0,140,8,4,1,13,35,239,7,35,1957,2,3340,0,4,23611,409,1031,36,12,18291,686,0,9,587,2,1,0,140,8,4,1,13,36,45,220,36,1957,2,3340,0,4,23612,411
1067,248,14,24135,810,0,9,409,2,1,0,140,6,4,1,1,248,206,26,248,2674,2,3340,0,18,25367,417,1067,285,14,24135,810,0,9,409,2,1,0,140,6,4,1,1,285,14,38,285,2674,2,3340,0,18,25372,411
695,88,5,23909,422,0,9,117,2,1,0,140,6,25,1,1,88,149,126,88,2626,2,3340,0,17,38879,409,695,89,5,23910,422,0,9,117,2,1,0,140,6,25,1,1,89,123,282,89,2626,2,3340,0,2,16463,411
389,32,7,15593,253,0,6,258,2,0,0,140,23,82,1,1,32,12,27,32,1528,2,3340,0,4,4587,417,389,34,7,15577,253,0,6,258,2,0,0,140,23,82,1,1,34,205,254,34,1528,2,3340,0,4,4584,417
1121,285,12,2167,810,0,6,194,2,0,0,140,24,52,1,13,285,14,38,285,54,2,3340,0,8,28140,411,1121,325,12,2167,810,0,6,194,2,0,0,140,24,52,1,13,325,264,14,325,54,2,3340,0,8,28144,411
143,360,16,1757,103,2,1,613,2,0,0,140,24,4,0,13,360,178,118,360,338,2,3340,0,2,38160,409,143,361,14,1905,103,2,1,613,2,0,0,140,24,4,0,13,361,288,12,361,353,2,3340,0,2,38161,417
985,138,14,16730,651,0,6,174,2,0,0,140,6,4,1,1,138,272,32,138,1698,2,3340,0,17,22906,409,985,139,14,16731,651,0,6,174,2,0,0,140,6,4,1,1,139,95,186,139,1698,2,3340,0,17,22907,409
531,196,12,1790,810,0,18,460,2,0,0,140,16,65,1,13,196,271,40,196,11,2,3340,0,14,8452,417,531,198,12,1791,810,0,18,460,2,0,0,140,16,65,1,13,198,84,181,198,11,2,3340,0,21,18965,233
103,131,16,4625,79,2,9,257,2,1,0,140,6,20,1,1,131,162,131,131,3380,2,3340,0,19,36195,409,103,135,16,4625,79,2,9,257,2,1,0,140,6,20,1,1,135,198,235,135,3380,2,3340,0,19,36196,400
986,26,12,15349,652,0,6,389,2,0,0,140,6,4,1,1,26,3,5,26,1195,2,3340,0,2,21536,411,986,27,12,15349,652,0,6,389,2,0,0,140,6,4,1,1,27,151,120,27,1195,2,3340,0,2,21537,409
393,30,14,15602,810,0,6,424,2,0,0,140,23,4,1,1,30,91,193,30,1530,2,887,0,19,4606,409,393,31,14,15606,810,0,6,424,2,0,0,140,23,4,1,1,31,116,115,31,1530,2,905,0,19,4607,411
886,325,5,491,575,0,9,461,2,1,0,140,6,4,1,1,325,264,14,325,154,2,3340,0,2,19335,411,886,372,5,492,575,0,9,461,2,1,0,140,6,4,1,1,372,27,90,372,154,2,3340,0,2,19336,411
448,46,7,23261,810,0,8,469,1,0,0,140,16,66,0,0,46,280,56,46,2847,2,3340,0,11,6273,409,448,50,7,23262,810,0,8,469,1,0,0,140,16,66,0,0,50,258,110,50,2847,2,3340,0,11,8539,409
945,123,14,14015,621,0,9,272,2,1,0,140,6,44,1,1,123,225,171,123,1346,2,3340,0,17,21830,409,945,124,14,13751,621,0,9,272,2,1,0,140,6,44,1,1,124,261,68,124,1346,2,3340,0,17,21828,411
522,31,17,22754,810,0,6,380,2,0,0,140,23,4,1,1,31,116,115,31,2769,2,1390,0,4,8347,411,522,32,17,22757,810,0,6,380,2,0,0,140,23,4,1,1,32,125,0,32,2769,2,3340,0,4,38879,417
1117,171,12,7878,750,1,1,613,2,0,0,140,24,39,1,13,171,116,115,171,3630,2,2784,0,14,27622,411,1117,185,12,7878,750,1,1,613,2,0,0,140,24,39,1,13,185,205,254,185,3630,2,3340,0,14,27623,417
382,107,9,16159,247,0,8,613,1,0,0,140,23,65,1,13,107,64,69,107,2895,2,3340,0,11,4907,417,382,108,9,16160,247,0,8,613,1,0,0,140,23,65,1,13,108,76,212,108,2895,2,3340,0,11,4908,411
1067,27,20,24027,810,0,9,409,2,1,0,140,6,4,1,1,27,151,120,27,2653,2,3340,0,2,25345,409,1067,28,20,24027,810,0,9,409,2,1,0,140,6,4,1,1,28,214,272,28,2653,2,3340,0,2,25346,417
1095,117,9,635,731,0,6,613,2,0,0,140,24,58,0,13,117,235,180,117,176,2,3340,0,11,28500,409,1095,118,9,635,731,0,6,613,2,0,0,140,24,58,0,13,118,65,72,118,176,2,3340,0,11,28501,411
991,26,12,13352,810,0,6,481,2,0,0,140,6,4,1,1,26,3,5,26,1282,2,3340,0,2,21769,411,991,27,12,13352,810,0,6,481,2,0,0,140,6,4,1,1,27,151,120,27,1282,2,3340,0,2,21770,409
1058,258,12,23300,810,0,9,267,2,1,0,140,6,0,0,1,258,215,75,258,2849,2,3340,0,2,25645,411,1058,285,7,2711,810,0,9,267,2,1,0,140,6,0,0,1,285,14,38,285,3057,2,3340,0,4,26250,411
895,124,14,5574,582,0,6,238,2,0,0,140,6,36,1,1,124,261,68,124,3522,2,3340,0,17,18495,411,895,130,14,5574,582,0,6,238,2,0,0,140,6,36,1,1,130,159,128,130,3522,2,3340,0,17,18496,409
476,0,12,4133,810,1,11,613,2,0,0,140,23,52,1,13,0,136,79,0,3297,2,3340,0,14,7701,411,476,23,12,2897,810,1,11,613,2,0,0,140,23,52,1,13,23,238,167,23,3297,2,3340,0,14,9598,409
711,87,5,13603,810,0,9,550,2,1,0,140,23,4,1,1,87,17,161,87,1328,2,3340,0,2,13558,409,711,88,5,13603,810,0,9,550,2,1,0,140,23,4,1,1,88,149,126,88,1328,2,3340,0,12,38879,409
166,88,2,9170,125,2,16,243,2,1,0,140,6,80,1,1,88,149,126,88,648,2,3340,0,2,38654,409,166,89,2,9170,125,2,16,243,2,1,0,140,6,80,1,1,89,123,282,89,648,2,3340,0,2,38655,411
970,339,7,15846,637,0,9,536,2,1,0,140,6,4,0,1,339,230,169,339,3057,2,3340,0,4,26376,409,970,343,7,2711,637,0,9,536,2,1,0,140,6,4,0,1,343,278,49,343,3057,2,3340,0,4,26377,409
1127,119,14,11356,756,0,16,93,2,1,0,130,6,0,0,1,119,195,242,119,935,2,3340,0,18,30123,409,1127,120,14,11356,756,0,16,93,2,1,0,130,6,0,0,1,120,225,171,120,935,2,3340,0,18,30124,409
1075,325,5,14864,716,0,9,76,2,1,0,140,8,25,0,13,325,264,14,325,1468,2,3340,0,2,31008,411,1075,372,5,14864,716,0,9,76,2,1,0,140,8,25,0,13,372,27,90,372,1468,2,3340,0,2,31009,411
427,107,14,22488,272,0,9,289,1,1,0,140,23,72,1,1,107,64,69,107,2725,2,3340,0,18,8213,417,427,108,14,22489,272,0,9,289,1,1,0,140,23,72,1,1,108,76,212,108,2725,2,3340,0,18,8214,411
832,88,12,20851,810,1,11,613,2,0,0,140,24,52,1,13,88,149,126,88,2415,2,3340,0,14,38879,409,832,89,12,20852,810,1,11,613,2,0,0,140,24,52,1,13,89,123,282,89,2415,2,3340,0,14,16038,411
85,117,2,3505,63,2,9,445,2,1,0,140,6,59,0,1,117,235,180,117,3176,2,3340,0,2,35665,409,85,118,2,3505,63,2,9,445,2,1,0,140,6,59,0,1,118,65,72,118,3176,2,3340,0,2,35666,411
33,44,22,17512,810,2,9,110,2,1,0,140,6,4,1,1,44,202,230,44,1845,2,3340,0,2,32264,409,33,47,22,17512,810,2,9,110,2,1,0,140,6,4,1,1,47,47,109,47,1845,2,3340,0,2,32264,411
1067,115,14,24135,810,0,9,409,2,1,0,140,6,4,1,1,115,18,267,115,2674,2,3340,0,18,25378,411,1067,116,14,24135,810,0,9,409,2,1,0,140,6,4,1,1,116,58,20,116,2674,2,3340,0,18,25379,409
640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,12,18183,810,1,11,613,2,0,0,140,8,52,1,13,0,136,79,0,1948,2,3340,0,14,12268,411
456,139,5,21976,291,0,9,103,2,1,0,140,23,4,1,1,139,95,186,139,2304,2,3340,0,12,6951,409,456,147,5,21977,291,0,9,103,2,1,0,140,23,4,1,1,147,119,158,147,2304,2,3340,0,12,6952,409
1076,130,16,1118,718,0,9,140,2,1,0,140,8,4,0,13,130,159,128,130,257,2,3340,0,19,28574,409,1076,131,16,1118,718,0,9,140,2,1,0,140,8,4,0,13,131,162,131,131,257,2,3340,0,19,28577,409
1196,185,12,14859,807,2,16,561,2,1,0,140,6,4,1,1,185,205,254,185,1138,2,3340,0,2,30495,417,1196,248,5,16351,807,2,16,561,2,1,0,140,6,4,1,1,248,206,26,248,1631,2,3340,0,2,31781,417
373,51,7,13997,810,0,9,95,2,1,0,140,23,37,1,1,51,5,9,51,1357,2,3340,0,4,4024,411,373,55,7,13999,810,0,9,95,2,1,0,140,23,37,1,1,55,180,219,55,1357,2,3340,0,4,4025,411
684,138,14,15870,415,0,6,433,2,0,0,140,7,4,1,1,138,272,32,138,1574,2,3340,0,17,14166,409,684,139,14,16303,415,0,6,433,2,0,0,140,7,4,1,1,139,95,186,139,1574,2,3340,0,17,14167,409
1054,88,12,21323,810,0,6,194,2,0,0,140,24,52,1,13,88,149,126,88,2499,2,3340,0,8,24987,409,1054,89,12,21323,810,0,6,194,2,0,0,140,24,52,1,13,89,123,282,89,2499,2,3340,0,8,24987,411
455,31,15,23869,289,0,6,559,1,0,0,140,23,72,1,1,31,116,115,31,2621,2,1349,0,18,7992,411,455,32,15,23876,289,0,6,559,1,0,0,140,23,72,1,1,32,125,0,32,2621,2,3340,0,18,38879,411
805,29,12,20233,810,0,6,61,2,0,0,140,6,4,1,1,29,214,272,29,2052,2,3340,0,4,15327,409,805,30,12,20233,810,0,6,61,2,0,0,140,6,4,1,1,30,91,193,30,2052,2,3340,0,4,38879,409
581,57,7,5122,810,0,6,450,2,0,0,140,23,4,1,1,57,206,26,57,3452,2,3340,0,4,9990,417,581,63,7,5122,810,0,6,450,2,0,0,140,23,4,1,1,63,152,121,63,3452,2,3340,0,12,38879,409
842,25,16,21479,537,0,12,419,2,0,0,101,24,71,1,13,25,200,229,25,2605,2,2230,0,19,16400,409,842,26,16,23787,537,0,12,419,2,0,0,101,24,71,1,13,26,3,5,26,2605,2,3340,0,15,16424,411
1150,101,2,1757,775,2,16,343,2,1,0,132,15,6,0,3,101,262,213,101,338,2,3340,0,2,38184,411,1150,106,16,1773,775,2,16,343,2,1,0,132,15,6,0,3,106,78,238,106,343,2,3340,0,2,38185,365
554,46,7,6608,338,0,6,443,1,0,0,140,16,4,0,7,46,280,56,46,3712,2,3340,0,4,10311,409,554,50,7,5724,338,0,6,443,1,0,0,140,16,4,0,7,50,258,110,50,3260,2,3340,0,4,9491,409
786,248,5,19328,495,0,6,249,2,0,0,140,6,37,1,13,248,206,26,248,2156,2,3340,0,2,15549,417,786,285,5,19333,495,0,6,249,2,0,0,140,6,37,1,13,285,14,38,285,2156,2,3340,0,2,15554,411
757,185,12,16333,468,0,6,483,2,0,0,140,7,25,1,1,185,205,254,185,1857,2,3340,0,12,38879,417,757,196,12,16330,468,0,6,483,2,0,0,140,7,25,1,1,196,271,40,196,1857,2,3340,0,12,38879,411
347,68,5,14550,810,0,6,260,2,1,0,140,23,4,1,1,68,206,26,68,1441,2,3340,0,14,3721,417,347,69,5,14551,810,0,6,260,2,1,0,140,23,4,1,1,69,152,121,69,1441,2,3340,0,12,38879,409
631,46,7,8131,381,0,6,20,2,0,0,48,23,4,1,1,46,280,56,46,492,2,3340,0,4,10869,409,631,50,7,8132,381,0,6,20,2,0,0,48,23,4,1,1,50,258,110,50,492,2,3340,0,4,11780,409
818,139,14,23826,519,0,6,552,2,0,0,103,6,4,1,1,139,95,186,139,2596,2,3340,0,17,16332,409,818,141,14,23827,519,0,6,552,2,0,0,103,6,4,1,1,141,95,186,141,2596,2,3340,0,12,38879,409
1181,254,22,13293,799,2,6,110,2,0,0,140,6,4,0,1,254,189,28,254,1277,2,3340,0,2,30452,417,1181,255,22,13293,799,2,6,110,2,0,0,140,6,4,0,1,255,90,252,255,1277,2,3340,0,2,30691,126
243,28,12,7356,810,1,8,613,2,0,0,140,5,65,1,13,28,190,209,28,3544,2,163,0,14,540,411,243,29,12,7357,810,1,8,613,2,0,0,140,5,65,1,13,29,214,272,29,3544,2,146,0,14,541,409
62,142,14,23603,42,2,16,228,2,1,0,140,6,4,0,1,142,94,184,142,2904,2,3340,0,2,34708,409,62,143,14,23603,42,2,16,228,2,1,0,140,6,4,0,1,143,160,129,143,2904,2,3340,0,2,34708,409
156,47,22,2150,116,2,11,200,2,1,0,18,6,52,1,1,47,47,109,47,45,2,3340,0,8,37302,411,156,55,12,1036,116,2,11,200,2,1,0,18,6,52,1,1,55,180,219,55,243,2,3340,0,8,37303,411
551,34,12,3070,810,0,6,309,1,0,0,140,7,4,1,1,34,205,254,34,3108,2,3340,0,14,9095,411,551,37,12,3076,810,0,6,309,1,0,0,140,7,4,1,1,37,221,221,37,3108,2,3340,0,14,9101,409
1170,87,5,17527,789,2,16,198,2,1,0,140,6,4,0,1,87,17,161,87,1850,2,3340,0,2,32326,409,1170,88,5,17527,789,2,16,198,2,1,0,140,6,4,0,1,88,149,126,88,1850,2,3340,0,2,32327,409
1145,163,12,16206,810,2,6,200,2,0,0,140,24,52,1,13,163,187,268,163,1614,2,3340,0,9,31711,409,1145,165,12,16206,810,2,6,200,2,0,0,140,24,52,1,13,165,187,268,165,1614,2,3340,0,9,31711,409
213,34,17,5596,810,1,17,613,2,0,0,140,5,52,1,13,34,205,254,34,3226,2,3340,0,20,123,417,213,37,17,5597,810,1,17,613,2,0,0,140,5,52,1,13,37,221,221,37,3226,2,3340,0,20,124,409
884,249,5,5195,573,0,6,98,2,0,0,140,6,4,0,1,249,268,261,249,3463,2,3340,0,2,18305,400,884,251,5,5203,573,0,6,98,2,0,0,140,6,4,0,1,251,213,218,251,3466,2,3340,0,2,18306,409
1097,66,5,7878,733,0,6,104,2,0,0,140,24,4,0,13,66,181,222,66,3630,2,3340,0,2,27629,411,1097,68,5,7878,733,0,6,104,2,0,0,140,24,4,0,13,68,219,82,68,3630,2,3340,0,2,27630,411
150,28,12,7013,110,2,16,152,2,1,0,17,6,7,0,1,28,214,272,28,3777,2,3340,0,2,37183,417,150,29,12,7013,110,2,16,152,2,1,0,17,6,7,0,1,29,214,272,29,3777,2,3340,0,2,37184,409
143,196,16,12013,103,2,1,613,2,0,0,140,24,4,0,13,196,271,40,196,721,2,3340,0,2,38127,417,143,197,16,12013,103,2,1,613,2,0,0,140,24,4,0,13,197,126,162,197,721,2,3340,0,2,38869,411
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,25,12,4233,579,0,1,613,2,0,0,140,12,4,0,5,25,200,229,25,3639,2,2329,0,14,18031,409
1127,139,14,11389,756,0,16,93,2,1,0,130,6,0,0,1,139,95,186,139,935,2,3340,0,18,30129,409,1127,140,14,11389,756,0,16,93,2,1,0,130,6,0,0,1,140,241,174,140,935,2,3340,0,18,30130,409
1153,81,5,9421,810,2,16,179,2,1,0,140,6,4,1,1,81,180,219,81,684,2,3340,0,2,29527,411,1153,87,5,9421,810,2,16,179,2,1,0,140,6,4,1,1,87,17,161,87,684,2,3340,0,2,29529,409
648,116,7,9604,810,0,6,325,2,0,0,140,23,82,1,1,116,58,20,116,422,2,3340,0,9,38879,409,648,118,14,9711,810,0,6,325,2,0,0,140,23,82,1,1,118,120,154,118,436,2,3340,0,4,11633,409
310,38,5,11235,210,0,6,236,2,0,0,140,23,4,1,1,38,104,198,38,963,2,3340,0,14,3011,409,310,42,5,11049,210,0,6,236,2,0,0,140,23,4,1,1,42,203,231,42,1484,2,3340,0,2,4324,409
680,29,17,8503,810,0,9,365,2,1,0,140,7,4,1,1,29,214,272,29,563,2,3340,0,2,38879,409,680,30,17,8503,810,0,9,365,2,1,0,140,7,4,1,1,30,91,193,30,563,2,1840,0,2,11984,409
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,25,12,5289,360,1,11,613,2,0,0,140,1,52,1,7,25,200,229,25,3480,2,1575,0,14,10010,409
588,55,9,872,359,0,7,613,1,0,0,140,1,65,0,0,55,180,219,55,209,2,3340,0,11,11158,411,588,187,12,5140,359,0,7,613,1,0,0,140,1,65,0,0,187,0,2,187,3444,2,3340,0,14,9953,411
